GUID	TYPE	NAME	Created_Date_Time	Created_By	LastUpdated_Date_Time	LastUpdated_By	Workflow_Status	Title	Description	RFC	Combatant_Command	Combatant_Command_Component	collectType	collectionTimeline	collectionStartDate	collectionStopDate	background	justification	summary	responsiblePointofContactId	groupId	TargetID	lon	lat	Priority	Classification	Releasability
b188435b-afd8-41c3-be89-ff68007ffcd3	CR	CR257	2016-05-04T16:00:00Z	57	2016-05-05T23:00:00Z	37	APPROVED	consequat pulvinar penatibus donec duis	Dolor vehicula sollicitudin potenti nullam netus mattis lacinia rhoncus tempor. Ullamcorper tortor primis curabitur gravida quis arcu? Eget nam pellentesque congue platea congue quam primis posuere pellentesque est aliquet. Cras nascetur justo at tempus potenti mi volutpat ac faucibus habitasse. Nunc mi taciti hac fusce lectus nec arcu odio varius nec elementum ad ridiculus duis cras porta varius consequat nullam commodo ad mollis maecenas feugiat ac magna leo rhoncus quis curae sollicitudin convallis massa quisque interdum ante scelerisque consequat auctor sapien pellentesque et ultricies congue aenean dictum commodo nulla scelerisque habitant maecenas mattis facilisis convallis nec facilisis nostra.	0e7ac25d-260c-47d5-853e-fe9254c5488f	NORTHCOM	AF	Surveillance	IMMEDIATE	2016-06-10T19:00:00Z	2016-07-03T19:00:00Z	Dolor vehicula sollicitudin potenti nullam netus mattis lacinia rhoncus tempor. Ullamcorper tortor primis curabitur gravida quis arcu? Eget nam pellentesque congue platea congue quam primis posuere pellentesque est aliquet. Cras nascetur justo at tempus potenti mi volutpat ac faucibus habitasse. Nunc mi taciti hac fusce lectus nec arcu odio varius nec elementum ad ridiculus duis cras porta varius consequat nullam commodo ad mollis maecenas feugiat ac magna leo rhoncus quis curae sollicitudin convallis massa quisque interdum ante scelerisque consequat auctor sapien pellentesque et ultricies congue aenean dictum commodo nulla scelerisque habitant maecenas mattis facilisis convallis nec facilisis nostra.	Sit vehicula montes mollis feugiat sociis aliquam posuere. Eleifend tortor justo parturient ullamcorper montes. Viverra class donec magnis elementum diam ad nec. Pulvinar montes parturient sapien enim parturient convallis laoreet dignissim erat sem. Netus erat fermentum blandit platea posuere iaculis vel est cursus. Fusce neque faucibus facilisis orci potenti facilisi eros? Habitasse vel morbi potenti maecenas blandit felis nulla inceptos viverra viverra suscipit lectus sapien nisl eget metus leo rutrum pellentesque hac mattis vulputate et cubilia sociosqu hendrerit etiam tristique eros suspendisse leo leo per auctor class etiam justo iaculis suscipit mauris senectus varius nam leo sapien bibendum id accumsan nascetur aenean augue neque montes sem risus eros proin parturient vel tellus posuere dignissim vehicula duis volutpat sem elementum platea cubilia nunc ante sollicitudin facilisis sollicitudin vivamus sociosqu eleifend turpis ultrices orci himenaeos turpis duis rutrum nec litora porta!	Sit vehicula montes mollis feugiat sociis aliquam posuere. Eleifend tortor justo parturient ullamcorper montes. Viverra class donec magnis elementum diam ad nec. Pulvinar montes parturient sapien enim parturient convallis laoreet dignissim erat sem. Netus erat fermentum blandit platea posuere iaculis vel est cursus. Fusce neque faucibus facilisis orci potenti facilisi eros? Habitasse vel morbi potenti maecenas blandit felis nulla inceptos viverra viverra suscipit lectus sapien nisl eget metus leo rutrum pellentesque hac mattis vulputate et cubilia sociosqu hendrerit etiam tristique eros suspendisse leo leo per auctor class etiam justo iaculis suscipit mauris senectus varius nam leo sapien bibendum id accumsan nascetur aenean augue neque montes sem risus eros proin parturient vel tellus posuere dignissim vehicula duis volutpat sem elementum platea cubilia nunc ante sollicitudin facilisis sollicitudin vivamus sociosqu eleifend turpis ultrices orci himenaeos turpis duis rutrum nec litora porta!	49	6	BETHVPG0616G	-111.34251100439579	38.02746744141914	9	Sample TS	// NOFORN
fb7d7955-66fd-40fb-b5fa-06ec791fa671	CR	CR258	2016-04-05T07:00:00Z	21	2016-04-06T14:00:00Z	80	APPROVED	maecenas blandit pretium montes massa	Adipiscing cras lobortis nisl aptent nostra imperdiet nisi eleifend tempor nascetur curae rhoncus molestie sem. Himenaeos lacinia pulvinar eleifend imperdiet pellentesque viverra odio tortor malesuada? Odio nostra taciti viverra auctor facilisis dui cubilia justo vehicula tristique? Venenatis odio fermentum auctor ullamcorper duis tempor natoque magna. Sodales odio libero pellentesque ad ornare ullamcorper mollis mus orci eros iaculis lacus morbi dis arcu montes vulputate sociis eu faucibus posuere tortor posuere bibendum dis sociis ultrices felis vitae ullamcorper placerat erat nisl felis facilisis volutpat fringilla tempor lacus senectus posuere arcu nisi enim habitasse hac.	7e5b1e95-2d9e-41b1-8ffc-1abb29de9054	CYBERCOM	SOF	Surveillance	UNKNOWN	2016-07-02T20:00:00Z	2016-07-31T20:00:00Z	Adipiscing cras lobortis nisl aptent nostra imperdiet nisi eleifend tempor nascetur curae rhoncus molestie sem. Himenaeos lacinia pulvinar eleifend imperdiet pellentesque viverra odio tortor malesuada? Odio nostra taciti viverra auctor facilisis dui cubilia justo vehicula tristique? Venenatis odio fermentum auctor ullamcorper duis tempor natoque magna. Sodales odio libero pellentesque ad ornare ullamcorper mollis mus orci eros iaculis lacus morbi dis arcu montes vulputate sociis eu faucibus posuere tortor posuere bibendum dis sociis ultrices felis vitae ullamcorper placerat erat nisl felis facilisis volutpat fringilla tempor lacus senectus posuere arcu nisi enim habitasse hac.	Adipiscing cursus habitant gravida id magnis tortor faucibus tempor. Nulla nam potenti ante cum nisi parturient nec gravida dictum venenatis. Quis scelerisque sociis parturient iaculis pharetra enim vestibulum! Facilisi mauris lacinia vel vestibulum praesent dignissim cum taciti a imperdiet est vehicula vel pellentesque sapien neque placerat nunc cras vel mattis nulla etiam hendrerit platea venenatis vestibulum volutpat dapibus phasellus convallis est mattis blandit egestas arcu primis et vehicula sodales mauris.	Adipiscing cursus habitant gravida id magnis tortor faucibus tempor. Nulla nam potenti ante cum nisi parturient nec gravida dictum venenatis. Quis scelerisque sociis parturient iaculis pharetra enim vestibulum! Facilisi mauris lacinia vel vestibulum praesent dignissim cum taciti a imperdiet est vehicula vel pellentesque sapien neque placerat nunc cras vel mattis nulla etiam hendrerit platea venenatis vestibulum volutpat dapibus phasellus convallis est mattis blandit egestas arcu primis et vehicula sodales mauris.	73	5	BEGYFKZ4690R	-69.2100366210565	6.372826083377004	6	Sample TS	//
43be63d0-80d9-4215-bf1f-c5cefa616e10	CR	CR259	2016-03-17T13:00:00Z	57	2016-03-18T20:00:00Z	59	REJECTED	cubilia curae mollis nec conubia	Lorem habitasse et montes conubia vel ac sapien dignissim laoreet. Integer velit iaculis mollis mauris vestibulum scelerisque. Viverra per purus eu dignissim nullam suscipit placerat turpis. Dignissim potenti facilisi per felis aliquet nulla augue ullamcorper nibh. Placerat ornare ad fusce auctor nullam ac primis eu commodo non felis neque aliquam dis aptent euismod nunc leo elementum curae sociis euismod senectus class malesuada aliquam torquent maecenas dui suscipit fames auctor torquent nisl torquent sociosqu quis porttitor velit iaculis cursus mi diam tempor habitasse velit purus ligula ultricies.	9bebfb78-bff0-4761-b550-83c39a1336bb	AFRICOM	AF	Surveillance	UNKNOWN	2016-06-02T05:00:00Z	2016-06-15T05:00:00Z	Lorem habitasse et montes conubia vel ac sapien dignissim laoreet. Integer velit iaculis mollis mauris vestibulum scelerisque. Viverra per purus eu dignissim nullam suscipit placerat turpis. Dignissim potenti facilisi per felis aliquet nulla augue ullamcorper nibh. Placerat ornare ad fusce auctor nullam ac primis eu commodo non felis neque aliquam dis aptent euismod nunc leo elementum curae sociis euismod senectus class malesuada aliquam torquent maecenas dui suscipit fames auctor torquent nisl torquent sociosqu quis porttitor velit iaculis cursus mi diam tempor habitasse velit purus ligula ultricies.	Amet torquent felis ullamcorper augue at ridiculus ad penatibus massa! Massa viverra purus morbi non dictum arcu a odio sed conubia gravida mollis duis faucibus sed convallis potenti habitant eu sed fermentum dui senectus placerat proin faucibus sodales aptent dis aliquet nascetur class.	Amet torquent felis ullamcorper augue at ridiculus ad penatibus massa! Massa viverra purus morbi non dictum arcu a odio sed conubia gravida mollis duis faucibus sed convallis potenti habitant eu sed fermentum dui senectus placerat proin faucibus sodales aptent dis aliquet nascetur class.	38	4	BEUCHQT4465Y	17.285552436113356	-15.46938379709609	2	Sample U	// NOFORN
c5bba286-302c-4146-9a52-f860d22bafa7	CR	CR260	2016-05-28T10:00:00Z	75	2016-05-29T17:00:00Z	8	APPROVED	duis dignissim class non nam	Ipsum ultrices netus per sagittis senectus quisque phasellus ridiculus est donec litora lacus! Lacinia fermentum lectus orci nisl vehicula primis curabitur. Curabitur scelerisque neque ultrices sociis mi feugiat nibh est. Pellentesque leo aenean ut venenatis potenti condimentum at ridiculus orci magna eleifend torquent ornare imperdiet facilisi nibh etiam purus fermentum senectus maecenas fermentum pulvinar ante praesent fusce imperdiet felis potenti taciti aptent pharetra risus lobortis maecenas vitae risus et enim leo elementum justo vivamus integer convallis et nibh diam ultricies cras ornare elementum aliquam enim faucibus potenti velit.	3e7f1019-4b16-409d-a84c-f11d399aa643	AFRICOM	SPACE	Reconnaissance	ROUTINE	2016-04-22T21:00:00Z	2016-05-14T21:00:00Z	Ipsum ultrices netus per sagittis senectus quisque phasellus ridiculus est donec litora lacus! Lacinia fermentum lectus orci nisl vehicula primis curabitur. Curabitur scelerisque neque ultrices sociis mi feugiat nibh est. Pellentesque leo aenean ut venenatis potenti condimentum at ridiculus orci magna eleifend torquent ornare imperdiet facilisi nibh etiam purus fermentum senectus maecenas fermentum pulvinar ante praesent fusce imperdiet felis potenti taciti aptent pharetra risus lobortis maecenas vitae risus et enim leo elementum justo vivamus integer convallis et nibh diam ultricies cras ornare elementum aliquam enim faucibus potenti velit.	Adipiscing gravida tempor senectus ut dignissim litora congue inceptos posuere est euismod. Tellus natoque enim aptent ornare vitae phasellus aliquet quis vitae parturient aliquam. Vulputate cubilia egestas netus aptent cursus erat nec urna per dapibus commodo! Tellus rhoncus hac condimentum dapibus hendrerit mauris ultrices non porta convallis ut pharetra nam accumsan arcu enim litora cum quis arcu augue pellentesque in habitasse sed nullam luctus ligula pulvinar iaculis habitasse semper elementum lobortis urna enim ante at tristique tempor ante facilisis mus fames purus.	Adipiscing gravida tempor senectus ut dignissim litora congue inceptos posuere est euismod. Tellus natoque enim aptent ornare vitae phasellus aliquet quis vitae parturient aliquam. Vulputate cubilia egestas netus aptent cursus erat nec urna per dapibus commodo! Tellus rhoncus hac condimentum dapibus hendrerit mauris ultrices non porta convallis ut pharetra nam accumsan arcu enim litora cum quis arcu augue pellentesque in habitasse sed nullam luctus ligula pulvinar iaculis habitasse semper elementum lobortis urna enim ante at tristique tempor ante facilisis mus fames purus.	100	6	BEOQROE6784T	2.7840402921196072	2.582634978555143	10	Sample U	// NOFORN
91c3e96f-3397-419e-88a4-b3079eca91b7	CR	CR261	2016-05-01T13:00:00Z	31	2016-05-02T20:00:00Z	59	DRAFT	purus sodales lectus urna nam	Adipiscing vestibulum feugiat malesuada aenean quisque ut diam interdum velit. Aliquam congue tristique sociis tempus fermentum luctus. Accumsan euismod commodo duis ante eleifend parturient senectus facilisi. Venenatis turpis sapien quam ac quam parturient neque pellentesque. Ullamcorper nam metus tempus pharetra ad nibh pretium habitant feugiat litora mus condimentum porta eros aptent cursus erat pharetra habitant penatibus diam primis himenaeos vestibulum id porta vel sagittis tincidunt ridiculus vitae mollis quam sed vehicula pulvinar at felis leo nisl cras maecenas semper mauris ornare laoreet taciti!	ecad476e-bc46-4a73-8b20-a47ac9eac3f4	EUCOM	SPACE	Reconnaissance	IMMEDIATE	2016-06-19T11:00:00Z	2016-06-29T11:00:00Z	Adipiscing vestibulum feugiat malesuada aenean quisque ut diam interdum velit. Aliquam congue tristique sociis tempus fermentum luctus. Accumsan euismod commodo duis ante eleifend parturient senectus facilisi. Venenatis turpis sapien quam ac quam parturient neque pellentesque. Ullamcorper nam metus tempus pharetra ad nibh pretium habitant feugiat litora mus condimentum porta eros aptent cursus erat pharetra habitant penatibus diam primis himenaeos vestibulum id porta vel sagittis tincidunt ridiculus vitae mollis quam sed vehicula pulvinar at felis leo nisl cras maecenas semper mauris ornare laoreet taciti!	Sit scelerisque lectus montes habitant mus quis sagittis nam quam nam. Taciti parturient scelerisque diam aliquam consequat curabitur ad ullamcorper at nunc eleifend. Lobortis ac massa enim phasellus leo id aliquam porttitor aptent? Dignissim mattis pulvinar ridiculus ac enim aliquet suspendisse. Aliquam odio elementum porttitor vitae lobortis mauris metus non ante fringilla tortor et commodo quis fusce enim volutpat est torquent laoreet cubilia vulputate praesent class lectus laoreet turpis sem neque rhoncus facilisi eros magnis gravida tempus ridiculus vel!	Sit scelerisque lectus montes habitant mus quis sagittis nam quam nam. Taciti parturient scelerisque diam aliquam consequat curabitur ad ullamcorper at nunc eleifend. Lobortis ac massa enim phasellus leo id aliquam porttitor aptent? Dignissim mattis pulvinar ridiculus ac enim aliquet suspendisse. Aliquam odio elementum porttitor vitae lobortis mauris metus non ante fringilla tortor et commodo quis fusce enim volutpat est torquent laoreet cubilia vulputate praesent class lectus laoreet turpis sem neque rhoncus facilisi eros magnis gravida tempus ridiculus vel!	69	5	BEGGQGS3059V	31.36950794714503	49.57565944339149	9	Sample TS	// NOFORN
9455497e-94b1-485c-bd52-a1310136c7fe	CR	CR262	2016-03-30T11:00:00Z	70	2016-03-31T18:00:00Z	79	PENDING	venenatis fusce sociis lacus cum	Lorem a scelerisque duis tristique nunc nascetur dis nisl dignissim blandit gravida? Vitae justo habitasse condimentum aptent pellentesque hendrerit. Pellentesque pharetra nullam ridiculus facilisi magna facilisis tempor faucibus magnis montes mi laoreet iaculis duis class ridiculus tortor neque semper morbi faucibus vivamus mauris eros dignissim inceptos hendrerit hendrerit vitae pharetra gravida dictum rhoncus vitae morbi convallis taciti libero himenaeos sed semper ante sollicitudin maecenas fames phasellus tellus praesent.	5b102491-5517-4935-bd8d-6eec0466041b	EUCOM	SOF	MTI	UNKNOWN	2016-07-02T10:00:00Z	2016-07-29T10:00:00Z	Lorem a scelerisque duis tristique nunc nascetur dis nisl dignissim blandit gravida? Vitae justo habitasse condimentum aptent pellentesque hendrerit. Pellentesque pharetra nullam ridiculus facilisi magna facilisis tempor faucibus magnis montes mi laoreet iaculis duis class ridiculus tortor neque semper morbi faucibus vivamus mauris eros dignissim inceptos hendrerit hendrerit vitae pharetra gravida dictum rhoncus vitae morbi convallis taciti libero himenaeos sed semper ante sollicitudin maecenas fames phasellus tellus praesent.	Lorem libero potenti platea risus facilisi suspendisse natoque hendrerit torquent ullamcorper pulvinar urna penatibus mi nulla libero nisi sociis senectus volutpat suspendisse fermentum.	Lorem libero potenti platea risus facilisi suspendisse natoque hendrerit torquent ullamcorper pulvinar urna penatibus mi nulla libero nisi sociis senectus volutpat suspendisse fermentum.	22	5	BEAHKZK3717W	39.96831953888759	42.412222223030405	2	Sample S	// REL NATO
772c4a60-d0fb-49f1-8ac4-20086a505eaf	CR	CR263	2016-05-14T06:00:00Z	84	2016-05-15T13:00:00Z	62	APPROVED	sapien vehicula quisque posuere facilisi	Ipsum duis integer tristique bibendum varius? Et pharetra non magnis ornare interdum? Accumsan class semper vel eget ad rhoncus sed? Libero felis iaculis viverra integer cubilia metus. Montes vulputate platea diam senectus primis ridiculus odio ullamcorper viverra magna parturient fames sollicitudin mus pellentesque ad non platea etiam aenean cubilia euismod turpis phasellus egestas consequat vivamus cum integer praesent libero ultrices conubia iaculis urna auctor dapibus sodales purus egestas nisi inceptos habitant elementum ornare blandit platea tellus fringilla gravida duis aptent cursus metus curabitur suspendisse fusce sagittis nisi eu at nunc duis senectus diam venenatis eget cursus pretium lectus pellentesque tempor?	8d6e4006-6d51-49a9-9826-1283ab5ddf1b	TRANSCOM	NAVY	Reconnaissance	ROUTINE	2016-05-28T10:00:00Z	2016-06-16T10:00:00Z	Ipsum duis integer tristique bibendum varius? Et pharetra non magnis ornare interdum? Accumsan class semper vel eget ad rhoncus sed? Libero felis iaculis viverra integer cubilia metus. Montes vulputate platea diam senectus primis ridiculus odio ullamcorper viverra magna parturient fames sollicitudin mus pellentesque ad non platea etiam aenean cubilia euismod turpis phasellus egestas consequat vivamus cum integer praesent libero ultrices conubia iaculis urna auctor dapibus sodales purus egestas nisi inceptos habitant elementum ornare blandit platea tellus fringilla gravida duis aptent cursus metus curabitur suspendisse fusce sagittis nisi eu at nunc duis senectus diam venenatis eget cursus pretium lectus pellentesque tempor?	Sit nec senectus semper primis parturient phasellus leo commodo! Nullam metus augue duis inceptos habitant dui massa scelerisque dis? Ultricies vestibulum cras a nascetur facilisi velit nec sociis. Torquent nisi sed consequat nascetur lobortis leo fames lacus dictumst torquent? Ullamcorper facilisis non montes posuere erat curabitur hendrerit ligula vehicula arcu vivamus at. Nisi volutpat quam aliquam ante himenaeos nibh mollis urna aenean pellentesque etiam ante nulla libero varius ridiculus tincidunt velit felis lectus sapien non pretium primis erat fringilla nascetur nostra sem sodales congue interdum sapien sodales ut pulvinar aenean accumsan quis habitasse aliquam praesent arcu odio torquent commodo non auctor arcu vestibulum et nascetur aliquet tincidunt faucibus risus ligula venenatis mollis nulla natoque nam vulputate molestie sollicitudin habitasse lobortis ultricies senectus malesuada felis ad potenti sem feugiat!	Sit nec senectus semper primis parturient phasellus leo commodo! Nullam metus augue duis inceptos habitant dui massa scelerisque dis? Ultricies vestibulum cras a nascetur facilisi velit nec sociis. Torquent nisi sed consequat nascetur lobortis leo fames lacus dictumst torquent? Ullamcorper facilisis non montes posuere erat curabitur hendrerit ligula vehicula arcu vivamus at. Nisi volutpat quam aliquam ante himenaeos nibh mollis urna aenean pellentesque etiam ante nulla libero varius ridiculus tincidunt velit felis lectus sapien non pretium primis erat fringilla nascetur nostra sem sodales congue interdum sapien sodales ut pulvinar aenean accumsan quis habitasse aliquam praesent arcu odio torquent commodo non auctor arcu vestibulum et nascetur aliquet tincidunt faucibus risus ligula venenatis mollis nulla natoque nam vulputate molestie sollicitudin habitasse lobortis ultricies senectus malesuada felis ad potenti sem feugiat!	46	2	BEGPBTA3479Z	49.876034810300915	-19.283304960513487	2	Sample TS	// REL FEYES
64cf9ef1-6cdc-48a8-ba60-2847af2f082d	CR	CR264	2016-04-16T13:00:00Z	77	2016-04-17T20:00:00Z	19	PAUSED	torquent gravida lectus accumsan class	Consectetur aliquam nullam convallis blandit sed mollis risus integer. Tempor congue purus nulla sagittis ullamcorper sapien iaculis est purus. Litora facilisis class laoreet ullamcorper sagittis ornare mus! Tempor ornare viverra enim maecenas inceptos mauris tristique nec eleifend tincidunt eu pretium primis natoque netus hendrerit odio magnis parturient mus suspendisse ultrices metus porta mus eu posuere class taciti purus euismod penatibus netus sociis et praesent urna porta dui penatibus sollicitudin quam quis auctor?	3877b01f-0c1a-4ecd-a315-1babfb3948ce	EUCOM	ARMY	Reconnaissance	IMMEDIATE	2016-05-10T13:00:00Z	2016-06-07T13:00:00Z	Consectetur aliquam nullam convallis blandit sed mollis risus integer. Tempor congue purus nulla sagittis ullamcorper sapien iaculis est purus. Litora facilisis class laoreet ullamcorper sagittis ornare mus! Tempor ornare viverra enim maecenas inceptos mauris tristique nec eleifend tincidunt eu pretium primis natoque netus hendrerit odio magnis parturient mus suspendisse ultrices metus porta mus eu posuere class taciti purus euismod penatibus netus sociis et praesent urna porta dui penatibus sollicitudin quam quis auctor?	Consectetur suspendisse tempus morbi interdum tempor laoreet eu per ac urna. Ad dictum pellentesque duis purus hendrerit molestie luctus laoreet luctus purus hac dictumst sed! Suspendisse pharetra tortor proin accumsan orci blandit augue metus. Libero semper suscipit vivamus est sodales duis felis mauris potenti dapibus metus curae malesuada per convallis mus integer interdum est rutrum venenatis placerat senectus cubilia porttitor facilisi rhoncus himenaeos faucibus facilisis fames sociis posuere risus malesuada sem erat maecenas pretium orci in per sociis enim molestie id lacinia at!	Consectetur suspendisse tempus morbi interdum tempor laoreet eu per ac urna. Ad dictum pellentesque duis purus hendrerit molestie luctus laoreet luctus purus hac dictumst sed! Suspendisse pharetra tortor proin accumsan orci blandit augue metus. Libero semper suscipit vivamus est sodales duis felis mauris potenti dapibus metus curae malesuada per convallis mus integer interdum est rutrum venenatis placerat senectus cubilia porttitor facilisi rhoncus himenaeos faucibus facilisis fames sociis posuere risus malesuada sem erat maecenas pretium orci in per sociis enim molestie id lacinia at!	21	5	BEYCSCC1058Q	37.71604809467681	64.70015161461197	5	Sample TS	// NOFORN
3ef7a39f-12a7-47dc-94cf-3663b132f1dc	CR	CR265	2016-05-31T03:00:00Z	89	2016-06-01T10:00:00Z	32	PAUSED	cum leo curae est mus	Amet ut egestas netus arcu dis torquent dis. Tristique nibh volutpat montes mi tincidunt enim sociosqu. Eget hendrerit vel nam nibh est varius tincidunt luctus lacinia himenaeos cursus semper? Et non ridiculus viverra montes dictumst curabitur libero neque habitasse! Odio suscipit dictum felis consequat cursus praesent. Aliquam sodales etiam nullam congue conubia ullamcorper accumsan mauris fames viverra varius! Sagittis laoreet torquent class massa. Vel platea dictum scelerisque in urna montes dapibus viverra montes ante eget pharetra taciti malesuada ridiculus aptent eros massa nibh urna etiam iaculis quis augue curabitur quis donec facilisi commodo lobortis senectus dictumst velit cras litora ut habitant diam penatibus aliquet malesuada urna non class hendrerit phasellus pharetra velit posuere nullam habitant dignissim massa blandit aptent luctus in neque sem litora phasellus augue proin tincidunt nisi auctor nec euismod commodo pulvinar at nostra mauris condimentum feugiat tristique class vivamus vitae a euismod egestas ante mauris elementum donec gravida porta at non molestie sodales lacinia porta molestie habitasse a mus penatibus dignissim ullamcorper sagittis hac iaculis.	7f4d4fa0-f14e-43c8-9fb1-439fea2defae	NORTHCOM	MARINES	MTI	ROUTINE	2016-04-22T09:00:00Z	2016-05-02T09:00:00Z	Amet ut egestas netus arcu dis torquent dis. Tristique nibh volutpat montes mi tincidunt enim sociosqu. Eget hendrerit vel nam nibh est varius tincidunt luctus lacinia himenaeos cursus semper? Et non ridiculus viverra montes dictumst curabitur libero neque habitasse! Odio suscipit dictum felis consequat cursus praesent. Aliquam sodales etiam nullam congue conubia ullamcorper accumsan mauris fames viverra varius! Sagittis laoreet torquent class massa. Vel platea dictum scelerisque in urna montes dapibus viverra montes ante eget pharetra taciti malesuada ridiculus aptent eros massa nibh urna etiam iaculis quis augue curabitur quis donec facilisi commodo lobortis senectus dictumst velit cras litora ut habitant diam penatibus aliquet malesuada urna non class hendrerit phasellus pharetra velit posuere nullam habitant dignissim massa blandit aptent luctus in neque sem litora phasellus augue proin tincidunt nisi auctor nec euismod commodo pulvinar at nostra mauris condimentum feugiat tristique class vivamus vitae a euismod egestas ante mauris elementum donec gravida porta at non molestie sodales lacinia porta molestie habitasse a mus penatibus dignissim ullamcorper sagittis hac iaculis.	Consectetur netus netus risus parturient pharetra commodo quis inceptos euismod cras ultrices semper! Metus mattis morbi convallis ultrices id vulputate leo integer. Nibh ridiculus integer nisl in ultrices euismod risus tempus morbi habitant fermentum elementum vitae cras magna molestie odio suscipit habitasse urna ultrices varius tempor rhoncus pulvinar id aliquam purus tempus risus semper curae litora platea hac mauris penatibus ad est!	Consectetur netus netus risus parturient pharetra commodo quis inceptos euismod cras ultrices semper! Metus mattis morbi convallis ultrices id vulputate leo integer. Nibh ridiculus integer nisl in ultrices euismod risus tempus morbi habitant fermentum elementum vitae cras magna molestie odio suscipit habitasse urna ultrices varius tempor rhoncus pulvinar id aliquam purus tempus risus semper curae litora platea hac mauris penatibus ad est!	70	4	BESOMSD7607E	-115.77653353214264	47.49335782220587	7	Sample TS	// NOFORN
8c18331e-86a7-4ecc-a7b8-8d6f13a41471	CR	CR266	2016-04-06T23:00:00Z	1	2016-04-08T06:00:00Z	37	REJECTED	sagittis tempus maecenas erat suscipit	Consectetur gravida duis nam facilisi quis. Dapibus ridiculus facilisi semper et molestie facilisis dignissim mi suscipit bibendum. Integer feugiat purus tempus euismod mauris aptent magna justo primis ultricies at dui taciti velit. Libero mattis habitasse magna integer fames integer etiam rhoncus risus consequat hendrerit ornare aenean ac scelerisque natoque sagittis ac lacinia feugiat iaculis dapibus purus enim magna mus ridiculus dictumst eros mauris dignissim cum nibh facilisi venenatis natoque sociosqu odio cum primis vestibulum posuere lacus cursus?	ee3b322a-1618-4202-8144-d045c0c0132a	EUCOM	NAVY	Reconnaissance	IMMEDIATE	2016-07-14T09:00:00Z	2016-08-03T09:00:00Z	Consectetur gravida duis nam facilisi quis. Dapibus ridiculus facilisi semper et molestie facilisis dignissim mi suscipit bibendum. Integer feugiat purus tempus euismod mauris aptent magna justo primis ultricies at dui taciti velit. Libero mattis habitasse magna integer fames integer etiam rhoncus risus consequat hendrerit ornare aenean ac scelerisque natoque sagittis ac lacinia feugiat iaculis dapibus purus enim magna mus ridiculus dictumst eros mauris dignissim cum nibh facilisi venenatis natoque sociosqu odio cum primis vestibulum posuere lacus cursus?	Lorem netus vel viverra ad primis pulvinar auctor leo. Facilisi gravida nec eros mi netus laoreet lacinia hac vulputate sollicitudin eleifend sed. Lacinia viverra rhoncus ad cum magna iaculis feugiat ultrices integer per ac dui penatibus proin ornare risus commodo arcu a sodales himenaeos ut vel tellus dis ut convallis inceptos ac convallis eros venenatis fringilla id blandit montes eget rhoncus pellentesque nostra.	Lorem netus vel viverra ad primis pulvinar auctor leo. Facilisi gravida nec eros mi netus laoreet lacinia hac vulputate sollicitudin eleifend sed. Lacinia viverra rhoncus ad cum magna iaculis feugiat ultrices integer per ac dui penatibus proin ornare risus commodo arcu a sodales himenaeos ut vel tellus dis ut convallis inceptos ac convallis eros venenatis fringilla id blandit montes eget rhoncus pellentesque nostra.	45	2	BEKWVOM2144M	46.056411136873066	69.29251874438486	6	Sample TS	// NOFORN
