"GUID";"Created_Date_Time";"Created_By";"LastUpdated_Date_Time";"LastUpdated_By";"Workflow_Status";"Title";"Description";"RFC";"Combatant_Command";"Combatant_Command_Component";"collectType";"collectionTimeline";"collectionStartDate";"collectionStopDate";"background";"justification";"summary";"responsiblePointofContactId";"groupId";"TargetID";"lon";"lat";"Priority";"Classification";"Releasability"
"a95de157-f96f-474e-bf70-d7fcd9e20273";"2016-05-20 07:00:00.000000";58;"2016-05-22 05:00:00.000000";76;"APPROVED";"elementum ad pulvinar quam congue";"Ipsum dignissim dictumst facilisi etiam ut pellentesque facilisis! Facilisi iaculis volutpat conubia venenatis potenti mi euismod mauris ac aliquam donec. Lobortis mollis porttitor dictum pretium ornare dis venenatis lobortis enim quisque dis tortor aliquet suscipit. Diam placerat conubia integer parturient sem parturient sollicitudin phasellus curabitur duis cum condimentum nam magna potenti fusce iaculis mus nascetur ultricies est consequat phasellus a mus fermentum mattis potenti proin faucibus pulvinar magnis placerat vestibulum nostra sociis nunc iaculis pharetra mauris malesuada sociis erat.";"da29ee34-c06d-430a-8fe6-3be4f1696177";"STRATCOM";"AF";"MTI";"UNKNOWN";"2016-05-01 23:00:00.000000";"2016-08-13 23:00:00.000000";"Ipsum dignissim dictumst facilisi etiam ut pellentesque facilisis! Facilisi iaculis volutpat conubia venenatis potenti mi euismod mauris ac aliquam donec. Lobortis mollis porttitor dictum pretium ornare dis venenatis lobortis enim quisque dis tortor aliquet suscipit. Diam placerat conubia integer parturient sem parturient sollicitudin phasellus curabitur duis cum condimentum nam magna potenti fusce iaculis mus nascetur ultricies est consequat phasellus a mus fermentum mattis potenti proin faucibus pulvinar magnis placerat vestibulum nostra sociis nunc iaculis pharetra mauris malesuada sociis erat.";"Consectetur neque class tempor. Nibh platea integer dictumst euismod gravida ligula in dignissim. Semper tempus nam enim dis tincidunt vestibulum turpis etiam donec. Ornare molestie placerat nascetur vivamus nunc rhoncus per quisque imperdiet curae nec nisl blandit mattis leo pharetra a dignissim interdum ridiculus curabitur porttitor fermentum mauris arcu himenaeos non in penatibus viverra sagittis erat at habitasse non hac ligula et feugiat hac tempus vestibulum platea donec cubilia eros commodo fames at taciti accumsan semper condimentum.";"Consectetur neque class tempor. Nibh platea integer dictumst euismod gravida ligula in dignissim. Semper tempus nam enim dis tincidunt vestibulum turpis etiam donec. Ornare molestie placerat nascetur vivamus nunc rhoncus per quisque imperdiet curae nec nisl blandit mattis leo pharetra a dignissim interdum ridiculus curabitur porttitor fermentum mauris arcu himenaeos non in penatibus viverra sagittis erat at habitasse non hac ligula et feugiat hac tempus vestibulum platea donec cubilia eros commodo fames at taciti accumsan semper condimentum.";82;2;"BESBJGF2237R";-125.69986795508302;43.66369115491398;3.0;"Sample TS";"//"
"d13afed9-fbfb-4c4c-a654-32094c81f002";"2016-05-30 17:00:00.000000";98;"2016-06-01 15:00:00.000000";22;"APPROVED";"consequat cras vitae magna orci";"Lorem sed himenaeos laoreet curae in faucibus eu nisl magna nulla a aliquam morbi. Quisque maecenas quis lacinia dictumst ultricies sapien aliquam praesent dapibus. Diam orci non felis feugiat ultrices torquent risus vestibulum! Ante ac curabitur condimentum lacus suspendisse magna himenaeos. Quam arcu libero facilisi aliquet integer viverra non iaculis sed lacus. Erat libero vulputate porta nec bibendum habitant fermentum dis ridiculus vel eleifend mi mus sem ultrices vulputate euismod aenean parturient condimentum habitasse nec nulla suspendisse eu id dapibus risus sociosqu lacinia maecenas odio etiam curae sociosqu eleifend pellentesque class condimentum lectus consequat donec arcu tellus litora nulla blandit lacinia praesent ultricies rutrum lacus libero vel posuere massa vitae aenean habitasse maecenas eleifend nulla sollicitudin ultrices fames mi velit viverra lacinia tortor aptent gravida tincidunt velit torquent donec cursus enim sollicitudin.";"8eee738a-1fcd-47eb-b05c-45ae2582f1e2";"TRANSCOM";"ARMY";"Reconnaissance";"IMMEDIATE";"2016-05-22 04:00:00.000000";"2016-09-03 04:00:00.000000";"Lorem sed himenaeos laoreet curae in faucibus eu nisl magna nulla a aliquam morbi. Quisque maecenas quis lacinia dictumst ultricies sapien aliquam praesent dapibus. Diam orci non felis feugiat ultrices torquent risus vestibulum! Ante ac curabitur condimentum lacus suspendisse magna himenaeos. Quam arcu libero facilisi aliquet integer viverra non iaculis sed lacus. Erat libero vulputate porta nec bibendum habitant fermentum dis ridiculus vel eleifend mi mus sem ultrices vulputate euismod aenean parturient condimentum habitasse nec nulla suspendisse eu id dapibus risus sociosqu lacinia maecenas odio etiam curae sociosqu eleifend pellentesque class condimentum lectus consequat donec arcu tellus litora nulla blandit lacinia praesent ultricies rutrum lacus libero vel posuere massa vitae aenean habitasse maecenas eleifend nulla sollicitudin ultrices fames mi velit viverra lacinia tortor aptent gravida tincidunt velit torquent donec cursus enim sollicitudin.";"Adipiscing interdum cras euismod fringilla natoque lacus platea tincidunt commodo? Libero primis per nascetur quisque nibh gravida semper dictum fringilla erat vehicula senectus! Eget mattis viverra neque massa tempor molestie vestibulum tempus neque in torquent mattis auctor vitae ad bibendum nostra facilisis convallis habitasse a non sem risus pellentesque risus egestas conubia gravida nullam pharetra cum in pellentesque odio?";"Adipiscing interdum cras euismod fringilla natoque lacus platea tincidunt commodo? Libero primis per nascetur quisque nibh gravida semper dictum fringilla erat vehicula senectus! Eget mattis viverra neque massa tempor molestie vestibulum tempus neque in torquent mattis auctor vitae ad bibendum nostra facilisis convallis habitasse a non sem risus pellentesque risus egestas conubia gravida nullam pharetra cum in pellentesque odio?";81;1;"BEHBGAB6667F";-139.77298485175706;33.18229307886213;6.0;"Sample TS";"// REL NATO"
"9bff6386-9a2d-44b5-af17-d6229578c77c";"2016-05-31 18:00:00.000000";96;"2016-06-02 16:00:00.000000";89;"APPROVED";"penatibus facilisis facilisis vestibulum tortor";"Sit nostra volutpat luctus maecenas augue interdum lobortis gravida urna convallis. Dictum morbi eget luctus penatibus phasellus lacus varius enim ridiculus donec nisi. Convallis a feugiat per mollis curabitur elementum eu! Hendrerit habitasse eleifend facilisi felis tellus fames commodo sociis nulla porttitor nibh eu scelerisque aptent sed tristique nec taciti ornare erat iaculis neque porttitor placerat diam gravida at a vehicula torquent lacinia vitae torquent tortor tempor pharetra eget et enim facilisis quam eros urna.";"5a410cf2-f6f8-4a05-9402-e4ae1e044321";"CENTCOM";"AF";"Surveillance";"ROUTINE";"2016-05-07 14:00:00.000000";"2016-08-19 14:00:00.000000";"Sit nostra volutpat luctus maecenas augue interdum lobortis gravida urna convallis. Dictum morbi eget luctus penatibus phasellus lacus varius enim ridiculus donec nisi. Convallis a feugiat per mollis curabitur elementum eu! Hendrerit habitasse eleifend facilisi felis tellus fames commodo sociis nulla porttitor nibh eu scelerisque aptent sed tristique nec taciti ornare erat iaculis neque porttitor placerat diam gravida at a vehicula torquent lacinia vitae torquent tortor tempor pharetra eget et enim facilisis quam eros urna.";"Sit netus sed montes mollis faucibus phasellus scelerisque curabitur? Tortor praesent maecenas maecenas iaculis nascetur semper hendrerit enim accumsan dictum vivamus. Ad eu vel aenean mus felis parturient suscipit felis iaculis lobortis sociosqu nec litora vestibulum ac iaculis ridiculus dis maecenas sem per enim potenti mus facilisi morbi fringilla dictum eget placerat natoque natoque hendrerit ullamcorper placerat cum penatibus molestie vehicula litora primis sodales elementum odio quisque neque habitasse proin.";"Sit netus sed montes mollis faucibus phasellus scelerisque curabitur? Tortor praesent maecenas maecenas iaculis nascetur semper hendrerit enim accumsan dictum vivamus. Ad eu vel aenean mus felis parturient suscipit felis iaculis lobortis sociosqu nec litora vestibulum ac iaculis ridiculus dis maecenas sem per enim potenti mus facilisi morbi fringilla dictum eget placerat natoque natoque hendrerit ullamcorper placerat cum penatibus molestie vehicula litora primis sodales elementum odio quisque neque habitasse proin.";46;6;"BEJIBHP1831A";-125.12752318209968;36.09241707213223;7.0;"Sample TS";"// REL FEYES"
"293c3901-3692-4b8d-bf74-fdb743981900";"2016-05-08 20:00:00.000000";41;"2016-05-10 18:00:00.000000";80;"REJECTED";"parturient pharetra suspendisse sem ante";"Amet parturient tincidunt sollicitudin urna eget netus mauris duis erat molestie! Curabitur eu ac mus aenean dapibus ultricies in curabitur phasellus mi. Conubia accumsan congue nec ac eget ut varius metus sem. Fringilla mollis curae est rhoncus dignissim massa pharetra per class sapien nibh phasellus nunc est bibendum non nibh senectus integer nostra phasellus mus massa lacinia imperdiet conubia duis aliquam nam tristique sociosqu id diam iaculis urna a cursus arcu commodo mollis litora blandit aliquet ornare tincidunt odio in libero facilisi vitae tortor lacus himenaeos hac erat velit aenean mus ridiculus imperdiet!";"4c8cdc74-64f6-4563-a673-98a4526ed7bf";"CYBERCOM";"SPACE";"Surveillance";"IMMEDIATE";"2016-05-04 06:00:00.000000";"2016-08-16 06:00:00.000000";"Amet parturient tincidunt sollicitudin urna eget netus mauris duis erat molestie! Curabitur eu ac mus aenean dapibus ultricies in curabitur phasellus mi. Conubia accumsan congue nec ac eget ut varius metus sem. Fringilla mollis curae est rhoncus dignissim massa pharetra per class sapien nibh phasellus nunc est bibendum non nibh senectus integer nostra phasellus mus massa lacinia imperdiet conubia duis aliquam nam tristique sociosqu id diam iaculis urna a cursus arcu commodo mollis litora blandit aliquet ornare tincidunt odio in libero facilisi vitae tortor lacus himenaeos hac erat velit aenean mus ridiculus imperdiet!";"Dolor nisi nulla pellentesque nascetur nostra eget. Eleifend fringilla enim cum per porta dignissim leo sapien maecenas pulvinar potenti egestas. Rutrum arcu blandit per pulvinar tellus integer. Netus nec senectus potenti nibh semper enim vehicula habitant rhoncus in. Tortor mattis nec neque nisl turpis dictumst massa risus neque torquent! Suscipit potenti non gravida malesuada lacus magnis ac sodales torquent eros sapien viverra facilisi aliquam fusce felis vivamus aenean viverra tincidunt risus rutrum tempor enim urna cubilia dapibus fames nisi platea aliquam potenti in duis dapibus feugiat fermentum vivamus nulla urna felis quisque libero mauris gravida congue ante elementum bibendum dignissim vivamus a sodales mollis praesent cras pharetra volutpat dis primis lacus suspendisse quam habitasse ut class nullam tincidunt.";"Dolor nisi nulla pellentesque nascetur nostra eget. Eleifend fringilla enim cum per porta dignissim leo sapien maecenas pulvinar potenti egestas. Rutrum arcu blandit per pulvinar tellus integer. Netus nec senectus potenti nibh semper enim vehicula habitant rhoncus in. Tortor mattis nec neque nisl turpis dictumst massa risus neque torquent! Suscipit potenti non gravida malesuada lacus magnis ac sodales torquent eros sapien viverra facilisi aliquam fusce felis vivamus aenean viverra tincidunt risus rutrum tempor enim urna cubilia dapibus fames nisi platea aliquam potenti in duis dapibus feugiat fermentum vivamus nulla urna felis quisque libero mauris gravida congue ante elementum bibendum dignissim vivamus a sodales mollis praesent cras pharetra volutpat dis primis lacus suspendisse quam habitasse ut class nullam tincidunt.";45;3;"BETXNKF3524I";-122.97025802740828;34.12884760126472;6.0;"Sample U";"//"
"b1e7adf4-c87f-4ae8-853a-10de60e38629";"2016-03-23 14:00:00.000000";5;"2016-03-25 12:00:00.000000";52;"PAUSED";"penatibus inceptos accumsan at justo";"Ipsum interdum magnis tincidunt curabitur placerat id dignissim ullamcorper malesuada aliquet suscipit consequat. Orci euismod porta quisque rhoncus sed quis montes potenti condimentum cursus. Lacinia diam lectus vitae nec nostra porta vitae a laoreet. Cras dictum eget phasellus in platea posuere. Diam scelerisque egestas netus volutpat nullam condimentum donec. Varius parturient at leo habitasse gravida pharetra lacinia parturient in condimentum litora faucibus urna pellentesque per curae hac pretium ut risus torquent montes torquent neque per viverra eget tellus fames class montes magna tortor quis lacus velit scelerisque magnis nulla curabitur felis curae torquent convallis massa leo cubilia tortor suscipit donec hac nibh integer mi pretium fringilla cubilia pretium posuere litora mattis fermentum suspendisse fusce magna cursus aliquet felis.";"16ec1248-4a25-4710-82db-1bf123308195";"SOCOM";"SPACE";"Surveillance";"UNKNOWN";"2016-05-21 08:00:00.000000";"2016-09-02 08:00:00.000000";"Ipsum interdum magnis tincidunt curabitur placerat id dignissim ullamcorper malesuada aliquet suscipit consequat. Orci euismod porta quisque rhoncus sed quis montes potenti condimentum cursus. Lacinia diam lectus vitae nec nostra porta vitae a laoreet. Cras dictum eget phasellus in platea posuere. Diam scelerisque egestas netus volutpat nullam condimentum donec. Varius parturient at leo habitasse gravida pharetra lacinia parturient in condimentum litora faucibus urna pellentesque per curae hac pretium ut risus torquent montes torquent neque per viverra eget tellus fames class montes magna tortor quis lacus velit scelerisque magnis nulla curabitur felis curae torquent convallis massa leo cubilia tortor suscipit donec hac nibh integer mi pretium fringilla cubilia pretium posuere litora mattis fermentum suspendisse fusce magna cursus aliquet felis.";"Sit auctor eu pellentesque urna varius potenti? Sollicitudin platea vel nam ridiculus mauris ultrices non sapien aenean non! Mi pharetra aliquet nascetur pharetra nascetur ultrices praesent in vehicula orci ridiculus quam. Facilisi justo leo inceptos enim fringilla nam accumsan congue leo nullam primis enim in sed nec blandit tempus sociis donec torquent habitasse morbi tincidunt nullam himenaeos nibh ornare facilisi ad semper malesuada interdum convallis per laoreet pharetra iaculis tempor fusce orci condimentum placerat ac vivamus aptent et imperdiet curae netus mattis auctor neque?";"Sit auctor eu pellentesque urna varius potenti? Sollicitudin platea vel nam ridiculus mauris ultrices non sapien aenean non! Mi pharetra aliquet nascetur pharetra nascetur ultrices praesent in vehicula orci ridiculus quam. Facilisi justo leo inceptos enim fringilla nam accumsan congue leo nullam primis enim in sed nec blandit tempus sociis donec torquent habitasse morbi tincidunt nullam himenaeos nibh ornare facilisi ad semper malesuada interdum convallis per laoreet pharetra iaculis tempor fusce orci condimentum placerat ac vivamus aptent et imperdiet curae netus mattis auctor neque?";68;5;"BEFBOXM6958Z";-139.65847066175192;42.30731517267414;5.0;"Sample TS";"// REL ROK"
"6b3e7937-f9d0-4e3b-9424-cdd0d031a010";"2016-05-23 00:00:00.000000";58;"2016-05-24 22:00:00.000000";16;"PENDING";"commodo tempus quam nam curae";"Dolor luctus netus consequat massa aenean tortor dignissim viverra diam dui! Quisque ligula suspendisse molestie urna et vehicula ultrices urna ligula? Ullamcorper pulvinar maecenas duis convallis gravida interdum dictumst. Sapien facilisi sociosqu facilisi felis potenti ornare diam nam integer viverra. Convallis tellus metus accumsan auctor aliquet class aliquet venenatis tempus augue tortor semper lacus aliquet velit maecenas neque mi accumsan maecenas cursus ad viverra diam dui dignissim felis tellus condimentum at malesuada ligula lacinia hac dignissim turpis curabitur egestas integer luctus porta tristique bibendum per proin pellentesque nulla imperdiet porttitor.";"2497c545-63d1-48da-956a-034194ecc41b";"CYBERCOM";"SOF";"Reconnaissance";"IMMEDIATE";"2016-04-22 19:00:00.000000";"2016-08-04 19:00:00.000000";"Dolor luctus netus consequat massa aenean tortor dignissim viverra diam dui! Quisque ligula suspendisse molestie urna et vehicula ultrices urna ligula? Ullamcorper pulvinar maecenas duis convallis gravida interdum dictumst. Sapien facilisi sociosqu facilisi felis potenti ornare diam nam integer viverra. Convallis tellus metus accumsan auctor aliquet class aliquet venenatis tempus augue tortor semper lacus aliquet velit maecenas neque mi accumsan maecenas cursus ad viverra diam dui dignissim felis tellus condimentum at malesuada ligula lacinia hac dignissim turpis curabitur egestas integer luctus porta tristique bibendum per proin pellentesque nulla imperdiet porttitor.";"Ipsum congue ornare risus lacus nascetur pharetra fringilla dictum! Elementum aliquet inceptos nullam imperdiet habitant etiam hac dis natoque rutrum est! Mi sagittis ligula mus morbi tincidunt nulla fusce! Sapien phasellus aliquet condimentum dignissim etiam natoque a fusce est montes? Penatibus rutrum curae dignissim facilisi donec cras mus vel cursus odio aliquam sapien eleifend facilisis magna mus sed senectus eros tincidunt nascetur tempus vivamus gravida etiam pharetra tincidunt dignissim porta habitasse lacus senectus leo malesuada suscipit nam hendrerit taciti netus nam metus non sed curabitur fringilla pellentesque habitant aenean turpis magna rhoncus integer vestibulum risus metus nibh dictumst auctor fames fames lectus lobortis?";"Ipsum congue ornare risus lacus nascetur pharetra fringilla dictum! Elementum aliquet inceptos nullam imperdiet habitant etiam hac dis natoque rutrum est! Mi sagittis ligula mus morbi tincidunt nulla fusce! Sapien phasellus aliquet condimentum dignissim etiam natoque a fusce est montes? Penatibus rutrum curae dignissim facilisi donec cras mus vel cursus odio aliquam sapien eleifend facilisis magna mus sed senectus eros tincidunt nascetur tempus vivamus gravida etiam pharetra tincidunt dignissim porta habitasse lacus senectus leo malesuada suscipit nam hendrerit taciti netus nam metus non sed curabitur fringilla pellentesque habitant aenean turpis magna rhoncus integer vestibulum risus metus nibh dictumst auctor fames fames lectus lobortis?";73;3;"BEZJJJZ6502Y";-122.86759841670282;34.98125205775723;7.0;"Sample S";"// REL ROK"
"433032b8-0241-4771-a6fd-030867a8b8c6";"2016-03-21 07:00:00.000000";17;"2016-03-23 05:00:00.000000";90;"REJECTED";"sollicitudin a ad nisi malesuada";"Consectetur ante maecenas tellus tortor massa vitae consequat. Quis potenti porttitor curabitur suscipit urna per ad. Imperdiet rutrum augue netus justo primis! Euismod dis quis dignissim vehicula fusce fusce curabitur fermentum curae tempus nullam cubilia libero fringilla suscipit odio fermentum torquent cursus arcu nam cras dis aptent gravida velit praesent penatibus suscipit viverra volutpat porta malesuada odio dis sed eu at enim est lacus mattis aenean mattis consequat scelerisque sapien.";"711c9b70-6a39-40dd-aeaf-e0382d20a554";"STRATCOM";"NAVY";"Reconnaissance";"ROUTINE";"2016-05-20 07:00:00.000000";"2016-09-01 07:00:00.000000";"Consectetur ante maecenas tellus tortor massa vitae consequat. Quis potenti porttitor curabitur suscipit urna per ad. Imperdiet rutrum augue netus justo primis! Euismod dis quis dignissim vehicula fusce fusce curabitur fermentum curae tempus nullam cubilia libero fringilla suscipit odio fermentum torquent cursus arcu nam cras dis aptent gravida velit praesent penatibus suscipit viverra volutpat porta malesuada odio dis sed eu at enim est lacus mattis aenean mattis consequat scelerisque sapien.";"Ipsum at curae vel taciti lacinia arcu. Sapien duis donec proin ornare magna vehicula cras nulla rhoncus? Pellentesque diam felis tincidunt ridiculus phasellus hendrerit vulputate primis montes. Nisl hac congue sem lacinia vel eu? Metus nullam fusce dapibus vel proin ad rhoncus egestas taciti viverra senectus in montes mauris accumsan litora condimentum potenti id massa tellus netus aptent aliquam class lectus laoreet pretium augue nulla urna ac proin molestie tellus conubia rutrum urna cursus nisi massa ridiculus dignissim est curae neque erat urna hendrerit fermentum magnis fermentum sagittis tempus eleifend lacus potenti ultricies nulla nam!";"Ipsum at curae vel taciti lacinia arcu. Sapien duis donec proin ornare magna vehicula cras nulla rhoncus? Pellentesque diam felis tincidunt ridiculus phasellus hendrerit vulputate primis montes. Nisl hac congue sem lacinia vel eu? Metus nullam fusce dapibus vel proin ad rhoncus egestas taciti viverra senectus in montes mauris accumsan litora condimentum potenti id massa tellus netus aptent aliquam class lectus laoreet pretium augue nulla urna ac proin molestie tellus conubia rutrum urna cursus nisi massa ridiculus dignissim est curae neque erat urna hendrerit fermentum magnis fermentum sagittis tempus eleifend lacus potenti ultricies nulla nam!";38;4;"BERQTWH6699H";-120.93134455382824;41.443927489500496;3.0;"Sample U";"//"
"4e4750ae-754d-43b0-a638-5c0d055a61e5";"2016-04-05 02:00:00.000000";52;"2016-04-07 00:00:00.000000";73;"PENDING";"cursus in ultrices torquent fusce";"Consectetur curabitur proin fames torquent volutpat ligula curabitur tempus! Blandit posuere netus cursus augue? Sociosqu laoreet porta eleifend quis habitant ut nibh iaculis gravida lacus fermentum euismod mollis litora iaculis fermentum pharetra risus justo cubilia himenaeos tristique praesent habitant ante malesuada suscipit mollis libero sagittis fermentum a cras erat aliquam lacus rhoncus.";"936751bd-b590-4cf9-b342-fa37718a1794";"STRATCOM";"ARMY";"Surveillance";"ROUTINE";"2016-05-21 18:00:00.000000";"2016-09-02 18:00:00.000000";"Consectetur curabitur proin fames torquent volutpat ligula curabitur tempus! Blandit posuere netus cursus augue? Sociosqu laoreet porta eleifend quis habitant ut nibh iaculis gravida lacus fermentum euismod mollis litora iaculis fermentum pharetra risus justo cubilia himenaeos tristique praesent habitant ante malesuada suscipit mollis libero sagittis fermentum a cras erat aliquam lacus rhoncus.";"Elit natoque torquent ullamcorper nec pretium imperdiet. Velit magnis massa semper ante dis ornare eget accumsan nisi. Habitasse vitae tempus dui maecenas dignissim velit id himenaeos gravida varius suspendisse class facilisi euismod mollis mauris mollis tristique suspendisse lectus blandit laoreet vestibulum euismod lacinia a ullamcorper urna fames donec morbi condimentum a curabitur dui eleifend tempus pulvinar nullam cras parturient suspendisse porttitor montes donec vivamus ut tortor vulputate ornare class tortor porta urna.";"Elit natoque torquent ullamcorper nec pretium imperdiet. Velit magnis massa semper ante dis ornare eget accumsan nisi. Habitasse vitae tempus dui maecenas dignissim velit id himenaeos gravida varius suspendisse class facilisi euismod mollis mauris mollis tristique suspendisse lectus blandit laoreet vestibulum euismod lacinia a ullamcorper urna fames donec morbi condimentum a curabitur dui eleifend tempus pulvinar nullam cras parturient suspendisse porttitor montes donec vivamus ut tortor vulputate ornare class tortor porta urna.";4;2;"BETXJVK5855S";-127.73197119231335;30.527176585560664;2.0;"Sample TS";"// REL NATO"
"b49f04e0-bb08-43fc-99d4-49c5a42c8ebb";"2016-04-06 08:00:00.000000";39;"2016-04-08 06:00:00.000000";93;"REJECTED";"sapien mollis justo convallis laoreet";"Lorem nam vel posuere pulvinar dignissim hac penatibus facilisis fusce. Tellus parturient hac mollis viverra aliquam consequat orci odio? Auctor inceptos porttitor donec id ridiculus vivamus non ante justo quis? Tempor ullamcorper bibendum eget imperdiet nunc lectus at urna a. Rhoncus habitasse malesuada justo molestie sollicitudin commodo ad cras tempus lacus fames felis pellentesque sem varius luctus nunc ac et egestas eros platea class himenaeos netus montes aptent suspendisse arcu quis sollicitudin curae morbi id montes penatibus curabitur molestie velit nascetur quam placerat faucibus dictumst nisi condimentum magnis fames massa torquent enim sociosqu aliquam ultricies malesuada egestas.";"f95c47c1-a39f-48f9-8609-30efe8fc2bb8";"TRANSCOM";"MARINES";"Surveillance";"ROUTINE";"2016-05-10 07:00:00.000000";"2016-08-22 07:00:00.000000";"Lorem nam vel posuere pulvinar dignissim hac penatibus facilisis fusce. Tellus parturient hac mollis viverra aliquam consequat orci odio? Auctor inceptos porttitor donec id ridiculus vivamus non ante justo quis? Tempor ullamcorper bibendum eget imperdiet nunc lectus at urna a. Rhoncus habitasse malesuada justo molestie sollicitudin commodo ad cras tempus lacus fames felis pellentesque sem varius luctus nunc ac et egestas eros platea class himenaeos netus montes aptent suspendisse arcu quis sollicitudin curae morbi id montes penatibus curabitur molestie velit nascetur quam placerat faucibus dictumst nisi condimentum magnis fames massa torquent enim sociosqu aliquam ultricies malesuada egestas.";"Dolor vel nisl inceptos nostra tellus tellus erat. Vehicula malesuada cubilia vestibulum facilisis rutrum nibh augue aenean vestibulum faucibus parturient primis rutrum curae enim fusce montes per penatibus vel potenti lectus duis varius vulputate suscipit nam parturient sem?";"Dolor vel nisl inceptos nostra tellus tellus erat. Vehicula malesuada cubilia vestibulum facilisis rutrum nibh augue aenean vestibulum faucibus parturient primis rutrum curae enim fusce montes per penatibus vel potenti lectus duis varius vulputate suscipit nam parturient sem?";45;3;"BEBLQCD7033L";-131.12723961449228;30.524295986676588;5.0;"Sample S";"// REL ROK"
"f4308278-6388-49d2-8deb-285aa36e7cc1";"2016-04-16 13:00:00.000000";58;"2016-04-18 11:00:00.000000";93;"PAUSED";"ante felis gravida interdum per";"Ipsum aenean mauris tristique odio primis hendrerit pulvinar aenean lacinia sem nostra cras. Hac scelerisque lacinia volutpat velit suspendisse mauris neque platea pellentesque aptent. Eleifend sollicitudin nisi torquent quam sem tempor ante nulla senectus gravida vehicula. Tincidunt quisque sem convallis condimentum netus cubilia vulputate primis nullam. Mi porttitor suscipit tempus habitant etiam sem habitasse et cubilia. Dui tortor gravida aenean a fringilla tristique et rutrum bibendum dapibus nisl tortor porttitor mauris parturient a primis consequat cum nascetur sollicitudin mi fringilla aenean aliquet ridiculus duis feugiat ad orci libero dignissim ante magna mus diam vivamus porttitor conubia dis aliquam habitant leo interdum feugiat quisque parturient et porttitor sagittis habitasse taciti interdum.";"dd244d35-bebc-4a2f-a299-0211fa0f97d5";"STRATCOM";"ARMY";"Reconnaissance";"ROUTINE";"2016-05-24 06:00:00.000000";"2016-09-05 06:00:00.000000";"Ipsum aenean mauris tristique odio primis hendrerit pulvinar aenean lacinia sem nostra cras. Hac scelerisque lacinia volutpat velit suspendisse mauris neque platea pellentesque aptent. Eleifend sollicitudin nisi torquent quam sem tempor ante nulla senectus gravida vehicula. Tincidunt quisque sem convallis condimentum netus cubilia vulputate primis nullam. Mi porttitor suscipit tempus habitant etiam sem habitasse et cubilia. Dui tortor gravida aenean a fringilla tristique et rutrum bibendum dapibus nisl tortor porttitor mauris parturient a primis consequat cum nascetur sollicitudin mi fringilla aenean aliquet ridiculus duis feugiat ad orci libero dignissim ante magna mus diam vivamus porttitor conubia dis aliquam habitant leo interdum feugiat quisque parturient et porttitor sagittis habitasse taciti interdum.";"Dolor porta etiam justo varius auctor mattis per aenean eget condimentum auctor? Nibh tempus venenatis morbi varius aptent quis magna lacinia purus! Varius dapibus ultricies nibh nec quam dignissim mollis interdum ut a mus risus nam senectus himenaeos urna quam dui phasellus ridiculus aliquam primis platea risus dapibus ut vehicula enim ac cubilia sem curae vitae interdum lectus vel nisi velit diam volutpat!";"Dolor porta etiam justo varius auctor mattis per aenean eget condimentum auctor? Nibh tempus venenatis morbi varius aptent quis magna lacinia purus! Varius dapibus ultricies nibh nec quam dignissim mollis interdum ut a mus risus nam senectus himenaeos urna quam dui phasellus ridiculus aliquam primis platea risus dapibus ut vehicula enim ac cubilia sem curae vitae interdum lectus vel nisi velit diam volutpat!";65;2;"BEFRDRZ4959E";-139.41150484206156;42.68694349862635;5.0;"Sample TS";"// REL FEYES"
